source_key,source_name,source_url,pdf_file,source_row_number,stream_index,row_y,state,school_name_raw,school_name_clean,daca_policy,notes
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,1,4,671.723,AL,Frederick P. Whiddon College of Medicine at the University of South Alabama,Frederick P. Whiddon College of Medicine at the University of South Alabama,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,2,4,648.723,AL,University of Alabama at Birmingham Marnix E. Heersink School of Medicine,University of Alabama at Birmingham Marnix E. Heersink School of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,3,4,630.003,AR,Alice L. Walton School of Medicine,Alice L. Walton School of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,4,4,607.003,AR,University of Arkansas for Medical Sciences College of Medicine,University of Arkansas for Medical Sciences College of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,5,4,584.002,AZ,Arizona State University School of Medicine and Advanced Medical Engineering (SOMME),Arizona State University School of Medicine and Advanced Medical Engineering (SOMME),,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,6,4,565.282,AZ,University of Arizona College of Medicine,University of Arizona College of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,7,4,546.562,AZ,University of Arizona College of Medicine - Phoenix,University of Arizona College of Medicine - Phoenix,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,8,4,527.842,CA,California Northstate University College of Medicine,California Northstate University College of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,9,4,500.530,CA,California University of Science and Medicine-School of Medicine,California University of Science and Medicine-School of Medicine,DACA applicants with a valid Social Security number are welcome to apply.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,10,4,477.530,CA,Charles R. Drew University of Medicine and Science College of Medicine,Charles R. Drew University of Medicine and Science College of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,11,4,450.218,CA,Kaiser Permanente Bernard J. Tyson School of Medicine,Kaiser Permanente Bernard J. Tyson School of Medicine,Deferred Action for Childhood Arrivals (DACA) status are eligible to apply to the School.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,12,4,427.217,CA,Keck School of Medicine of the University of Southern California,Keck School of Medicine of the University of Southern California,All applicants.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,13,4,399.905,CA,Loma Linda University School of Medicine,Loma Linda University School of Medicine,"Preference for admission is given to academically-qualified, mission-aligned members of the Seventh-day Adventist Church.",
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,14,4,381.185,CA,Stanford University School of Medicine,Stanford University School of Medicine,https://med.stanford.edu/md-admissions/academic-requirements.html,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,15,4,353.873,CA,"University of California, Davis, School of Medicine","University of California, Davis, School of Medicine",We do not consider immigration status in the evaluation of applicants for our pathway programs or medical school admissions.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,16,4,335.153,CA,"University of California, Irvine, School of Medicine","University of California, Irvine, School of Medicine",Must submit DACA documentation,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,17,4,312.152,CA,"University of California, Los Angeles David Geffen School of Medicine","University of California, Los Angeles David Geffen School of Medicine","Yes, all applicants.",
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,18,4,274.184,CA,"University of California, Riverside School of Medicine","University of California, Riverside School of Medicine",The California Dream Act passed in 2011 gives undocumented DACA (AB540 eligibility students) access to state financial aid and institutional and privately-funded scholarships.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,19,4,255.464,CA,"University of California, San Diego School of Medicine","University of California, San Diego School of Medicine",https://medschool.ucsd.edu/admissions/Pages/Application-Process.aspx,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,20,4,232.464,CA,"University of California, San Francisco, School of Medicine","University of California, San Francisco, School of Medicine","Yes, all applicants",
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,21,4,213.744,CO,University of Colorado School of Medicine,University of Colorado School of Medicine,CUSOM accepts DACA applicants.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,22,4,175.776,CT,Frank H. Netter MD School of Medicine at Quinnipiac University,Frank H. Netter MD School of Medicine at Quinnipiac University,The Office of Admissions will communicate with DACA applicants to determine if Netter would be an appropriate fit. Applicants are welcome to reach out to admissions at medicine@qu.edu.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,23,4,157.056,CT,University of Connecticut School of Medicine,University of Connecticut School of Medicine,All applicants,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,24,4,129.743,CT,Yale School of Medicine,Yale School of Medicine,Accepted DACA status applicants are eligible to receive need-based financial aid from Yale School of Medicine.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,25,4,106.743,DC,George Washington University School of Medicine & Health Sciences,George Washington University School of Medicine & Health Sciences,Must have or be about to earn a US or Canadian undergraduate degree.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,26,4,88.023,DC,Georgetown University School of Medicine,Georgetown University School of Medicine,DACA recipients are eligible to apply.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,27,4,69.303,DC,Howard University College of Medicine,Howard University College of Medicine,We evaluate DACA applicants on a limited basis.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,28,4,46.303,FL,Charles E. Schmidt College of Medicine at Florida Atlantic University,Charles E. Schmidt College of Medicine at Florida Atlantic University,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,29,68,671.723,FL,Florida International University Herbert Wertheim College of Medicine,Florida International University Herbert Wertheim College of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,30,68,653.003,FL,Florida State University College of Medicine,Florida State University College of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,31,68,630.003,FL,Nova Southeastern University Dr. Kiran C. Patel College of Allopathic Medicine,Nova Southeastern University Dr. Kiran C. Patel College of Allopathic Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,32,68,611.283,FL,University of Central Florida College of Medicine,University of Central Florida College of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,33,68,592.563,FL,University of Florida College of Medicine,University of Florida College of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,34,68,565.251,FL,University of Miami Leonard M. Miller School of Medicine,University of Miami Leonard M. Miller School of Medicine,DACA applicants are encouraged to apply and will be assisted through the Office of Belonging and Inclusive Excellence.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,35,68,546.531,FL,USF Health Morsani College of Medicine,USF Health Morsani College of Medicine,Case-by-case,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,36,68,508.562,GA,Emory University School of Medicine,Emory University School of Medicine,"Emory welcomes applications from all persons, regardless of citizenship or visa status. Citizenship is not used to determine selection for an interview or for acceptance.",
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,37,68,489.842,GA,Medical College of Georgia at Augusta University,Medical College of Georgia at Augusta University,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,38,68,471.122,GA,Mercer University School of Medicine,Mercer University School of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,39,68,452.402,GA,Morehouse School of Medicine,Morehouse School of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,40,68,433.682,GA,University of Georgia School of Medicine,University of Georgia School of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,41,68,414.962,HI,"University of Hawaii, John A. Burns School of Medicine","University of Hawaii, John A. Burns School of Medicine",See JABSOM admissions webpages for more details.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,42,68,391.962,IA,University of Iowa Roy J. and Lucille A. Carver College of Medicine,University of Iowa Roy J. and Lucille A. Carver College of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,43,68,373.242,IL,Carle Illinois College of Medicine,Carle Illinois College of Medicine,x,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,44,68,350.242,IL,Chicago Medical School at Rosalind Franklin University of Medicine & Science,Chicago Medical School at Rosalind Franklin University of Medicine & Science,Must have DACA Status at the time of application to be considered.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,45,68,331.522,IL,Loyola University Chicago Stritch School of Medicine,Loyola University Chicago Stritch School of Medicine,http://ssom.luc.edu/daca/,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,46,68,293.554,IL,Northwestern University The Feinberg School of Medicine,Northwestern University The Feinberg School of Medicine,"Students with DACA status are ineligible for most federal assistance programs, and thus must secure private funding through a participating lender with a US-based co-signer.",
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,47,68,266.241,IL,Rush Medical College of Rush University Medical Center,Rush Medical College of Rush University Medical Center,RMC welcomes applicants of Deferred Action for Childhood Arrivals (DACA) status.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,48,68,238.929,IL,Southern Illinois University School of Medicine,Southern Illinois University School of Medicine,Must be an Illinois resident Illinois resident with Deferred Action for Childhood Arrivals (DACA) status.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,49,68,215.929,IL,University of Chicago Division of the Biological Sciences The Pritzker School of Medicine,University of Chicago Division of the Biological Sciences The Pritzker School of Medicine,We accept applications from DACA applicants.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,50,68,188.616,IL,University of Illinois College of Medicine,University of Illinois College of Medicine,We accept applicants with DACA status. Please see the UI COM website for additional details.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,51,68,169.896,IN,Indiana University School of Medicine,Indiana University School of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,52,68,142.584,KS,University of Kansas School of Medicine,University of Kansas School of Medicine,An applicant who is not a citizen must submit a photocopy of his or her permanent resident visa card or DACA approvals.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,53,68,104.616,KY,University of Kentucky College of Medicine,University of Kentucky College of Medicine,Consideration for those who have graduated from a KY high school or attended a KY college/university. DACA students are not eligible for federal loans or institutional scholarships.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,54,68,85.896,KY,University of Louisville School of Medicine,University of Louisville School of Medicine,https://medicine.louisville.edu/admission/md-program-admissions,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,55,68,62.896,LA,Louisiana State University School of Medicine in New Orleans,Louisiana State University School of Medicine in New Orleans,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,56,124,671.723,LA,Louisiana State University School of Medicine in Shreveport,Louisiana State University School of Medicine in Shreveport,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,57,124,633.755,LA,Tulane University School of Medicine,Tulane University School of Medicine,"The admissions process is identical for domestic and international students. All applicants will receive a full review of their file, regardless of citizenship or immigration status.",
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,58,124,606.443,MA,Boston University Aram V. Chobanian & Edward Avedisian School of Medicine,Boston University Aram V. Chobanian & Edward Avedisian School of Medicine,Chobanian & Avedisian SOM has extremely limited financial resources for DACA status students.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,59,124,587.723,MA,Harvard Medical School,Harvard Medical School,Please see our website for more information.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,60,124,569.003,MA,Tufts University School of Medicine,Tufts University School of Medicine,https://medicine.tufts.edu/admissions-aid/info-for/daca-applicants,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,61,124,546.002,MA,University of Massachusetts T.H. Chan School of Medicine,University of Massachusetts T.H. Chan School of Medicine,Applicants must provide official proof of DACA status.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,62,124,527.282,MD,Johns Hopkins University School of Medicine,Johns Hopkins University School of Medicine,Yes: All applicants,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,63,124,504.282,MD,Uniformed Services University of the Health Sciences F. Edward Hebert School of Medicine,Uniformed Services University of the Health Sciences F. Edward Hebert School of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,64,124,485.562,MD,University of Maryland School of Medicine,University of Maryland School of Medicine,Maryland In-State DACA students are eligible for consideration,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,65,124,466.842,MI,Central Michigan University College of Medicine,Central Michigan University College of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,66,124,448.122,MI,Michigan State University College of Human Medicine,Michigan State University College of Human Medicine,Preference given to DACA in-state residents.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,67,124,425.122,MI,Oakland University William Beaumont School of Medicine,Oakland University William Beaumont School of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,68,124,397.809,MI,University of Michigan Medical School,University of Michigan Medical School,https://medschool.umich.edu/programs-admissions/md-program/md- admissions/md-admissions-requirements,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,69,124,379.089,MI,Wayne State University School of Medicine,Wayne State University School of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,70,124,356.089,MI,Western Michigan University Homer Stryker M.D. School of Medicine,Western Michigan University Homer Stryker M.D. School of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,71,124,337.369,MN,Mayo Clinic Alix School of Medicine,Mayo Clinic Alix School of Medicine,DACA recipients are eligible to apply.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,72,124,310.057,MN,University of Minnesota Medical School,University of Minnesota Medical School,Please contact the Office of Admissions if you are a Minnesota resident with DACA designation.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,73,124,282.745,MO,Saint Louis University School of Medicine,Saint Louis University School of Medicine,DACA applicants are considered international students and are subject to additional financial requirements.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,74,124,264.025,MO,University of Missouri-Columbia School of Medicine,University of Missouri-Columbia School of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,75,124,245.305,MO,University of Missouri-Kansas City School of Medicine,University of Missouri-Kansas City School of Medicine,,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,76,124,226.585,MO,Washington University in St. Louis School of Medicine,Washington University in St. Louis School of Medicine,Applicants are considered regardless of citizenship status.,
aamc_msar_daca_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/10_msar004-daca-applications-from-daca-status.pdf,77,124,207.865,MS,University of Mississippi School of Medicine,University of Mississippi School of Medicine,,
