source_key,source_name,source_url,pdf_file,source_row_number,stream_index,row_y,state,school_name_raw,school_name_clean,latest_mcat_date_considered,oldest_mcat_date_considered,notes
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,70,8,232.803,MI,Western Michigan University Homer Stryker M.D. School of Medicine,Western Michigan University Homer Stryker M.D. School of Medicine,"September 30, 2026",January 2024,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,71,8,217.683,MN,Mayo Clinic Alix School of Medicine,Mayo Clinic Alix School of Medicine,"September 12, 2026",January 2024,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,72,8,202.563,MN,University of Minnesota Medical School,University of Minnesota Medical School,"August 22, 2026",January 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,73,8,187.443,MO,Saint Louis University School of Medicine,Saint Louis University School of Medicine,"September 30, 2026",January 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,74,8,172.323,MO,University of Missouri-Columbia School of Medicine,University of Missouri-Columbia School of Medicine,"September 12, 2026",January 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,75,8,157.203,MO,University of Missouri-Kansas City School of Medicine,University of Missouri-Kansas City School of Medicine,"July 31, 2026",January 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,76,8,142.083,MO,Washington University in St. Louis School of Medicine,Washington University in St. Louis School of Medicine,"September 12, 2026",January 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,77,8,126.963,MS,University of Mississippi School of Medicine,University of Mississippi School of Medicine,"September 12, 2026",January 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,78,8,111.843,NC,Brody School of Medicine at East Carolina University,Brody School of Medicine at East Carolina University,"August 27, 2026",January 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,79,8,96.723,NC,Duke University School of Medicine,Duke University School of Medicine,"September 12, 2026",January 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,80,8,81.603,NC,Methodist University Cape Fear Valley Health School of Medicine,Methodist University Cape Fear Valley Health School of Medicine,"October 31, 2026",July 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,81,8,66.483,NC,University of North Carolina at Chapel Hill School of Medicine,University of North Carolina at Chapel Hill School of Medicine,"September 12, 2026",January 2024,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,82,8,51.363,NC,Wake Forest University School of Medicine,Wake Forest University School of Medicine,"September 12, 2026",January 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,83,10,663.044,ND,University of North Dakota School of Medicine and Health Sciences,University of North Dakota School of Medicine and Health Sciences,"September 14, 2026",September 2024,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,84,10,647.924,NE,Creighton University School of Medicine,Creighton University School of Medicine,"September 30, 2026",January 2024,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,85,10,632.804,NE,University of Nebraska College of Medicine,University of Nebraska College of Medicine,"September 12, 2026",January 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,86,10,617.684,NH,Geisel School of Medicine at Dartmouth,Geisel School of Medicine at Dartmouth,"September 30, 2026",January 2024,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,87,10,602.564,NJ,Cooper Medical School of Rowan University,Cooper Medical School of Rowan University,"September 30, 2026",April 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,88,10,587.444,NJ,Hackensack Meridian School of Medicine,Hackensack Meridian School of Medicine,"September 30, 2026",September 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,89,10,572.324,NJ,Rutgers New Jersey Medical School,Rutgers New Jersey Medical School,"December 31, 2026",December 2021,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,90,10,557.204,NJ,"Rutgers, Robert Wood Johnson Medical School","Rutgers, Robert Wood Johnson Medical School","September 12, 2026",May 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,91,10,542.084,NM,University of New Mexico School of Medicine,University of New Mexico School of Medicine,"September 12, 2026",January 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,92,10,526.964,NV,Kirk Kerkorian School of Medicine at UNLV,Kirk Kerkorian School of Medicine at UNLV,"October 01, 2026",October 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,93,10,511.843,NV,Roseman University College of Medicine,Roseman University College of Medicine,"January 28, 2027",April 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,94,10,496.723,NV,"University of Nevada, Reno School of Medicine","University of Nevada, Reno School of Medicine","October 01, 2026",December 2015,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,95,10,481.604,NY,Albany Medical College,Albany Medical College,"October 01, 2026",January 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,96,10,466.484,NY,Albert Einstein College of Medicine,Albert Einstein College of Medicine,"September 13, 2026",September 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,97,10,451.364,NY,Columbia University Vagelos College of Physicians and Surgeons,Columbia University Vagelos College of Physicians and Surgeons,"September 12, 2026",January 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,98,10,436.244,NY,CUNY School of Medicine,CUNY School of Medicine,,,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,99,10,421.124,NY,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,"September 12, 2026",January 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,100,10,406.003,NY,Icahn School of Medicine at Mount Sinai,Icahn School of Medicine at Mount Sinai,"September 04, 2026",January 2021,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,101,10,390.884,NY,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,"September 12, 2026",June 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,102,10,375.764,NY,New York Medical College,New York Medical College,"September 30, 2026",January 2024,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,103,10,360.644,NY,NYU Grossman Long Island School of Medicine,NYU Grossman Long Island School of Medicine,"September 12, 2026",January 2024,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,104,10,345.524,NY,NYU Grossman School of Medicine,NYU Grossman School of Medicine,"September 12, 2026",January 2024,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,105,10,330.403,NY,Renaissance School of Medicine at Stony Brook University,Renaissance School of Medicine at Stony Brook University,"September 15, 2026",January 2024,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,106,10,308.403,NY,State University of New York Upstate Medical University Alan and Marlene Norton College of Medicine,State University of New York Upstate Medical University Alan and Marlene Norton College of Medicine,"September 01, 2026",December 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,107,10,293.283,NY,SUNY Downstate Health Sciences University College of Medicine,SUNY Downstate Health Sciences University College of Medicine,"September 12, 2026",August 2024,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,108,10,278.163,NY,University of Rochester School of Medicine and Dentistry,University of Rochester School of Medicine and Dentistry,"September 12, 2026",August 2022,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,109,10,263.043,NY,Weill Cornell Medicine,Weill Cornell Medicine,"September 12, 2026",January 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,110,10,247.923,OH,Case Western Reserve University School of Medicine,Case Western Reserve University School of Medicine,"September 12, 2026",January 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,111,10,232.803,OH,Northeast Ohio Medical University,Northeast Ohio Medical University,"September 30, 2026",May 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,112,10,217.683,OH,Ohio State University College of Medicine,Ohio State University College of Medicine,"September 30, 2026",January 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,113,10,202.563,OH,The University of Toledo College of Medicine and Life Sciences,The University of Toledo College of Medicine and Life Sciences,"November 01, 2026",January 2022,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,114,10,187.443,OH,University of Cincinnati College of Medicine,University of Cincinnati College of Medicine,"July 01, 2026",June 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,115,10,172.323,OH,Wright State University Boonshoft School of Medicine,Wright State University Boonshoft School of Medicine,"September 30, 2026",June 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,116,10,157.203,OK,University of Oklahoma College of Medicine,University of Oklahoma College of Medicine,"October 15, 2026",September 2024,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,117,10,142.083,OR,Oregon Health & Science University School of Medicine,Oregon Health & Science University School of Medicine,"December 31, 2026",January 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,118,10,126.963,PA,Drexel University College of Medicine,Drexel University College of Medicine,"September 30, 2026",January 2024,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,119,10,111.843,PA,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth School of Medicine,"September 30, 2026",June 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,120,10,96.723,PA,Lewis Katz School of Medicine at Temple University,Lewis Katz School of Medicine at Temple University,"September 12, 2026",January 2024,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,121,10,81.603,PA,Pennsylvania State University College of Medicine,Pennsylvania State University College of Medicine,"December 15, 2026",January 2024,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,122,10,66.483,PA,Perelman School of Medicine at the University of Pennsylvania,Perelman School of Medicine at the University of Pennsylvania,"September 30, 2026",January 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,123,10,51.363,PA,Sidney Kimmel Medical College at Thomas Jefferson University,Sidney Kimmel Medical College at Thomas Jefferson University,"September 12, 2026",January 2022,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,124,12,663.044,PA,University of Pittsburgh School of Medicine,University of Pittsburgh School of Medicine,"October 15, 2026",January 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,125,12,647.924,PR,Ponce Health Sciences University School of Medicine,Ponce Health Sciences University School of Medicine,"January 31, 2027",January 2022,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,126,12,632.804,PR,San Juan Bautista School of Medicine,San Juan Bautista School of Medicine,"January 25, 2027",January 2024,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,127,12,617.684,PR,Universidad Central del Caribe School of Medicine,Universidad Central del Caribe School of Medicine,"January 22, 2027",January 2025,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,128,12,602.564,PR,University of Puerto Rico School of Medicine,University of Puerto Rico School of Medicine,"September 30, 2026",September 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,129,12,587.444,RI,The Warren Alpert Medical School of Brown University,The Warren Alpert Medical School of Brown University,"September 12, 2026",January 2024,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,130,12,572.324,SC,Medical University of South Carolina College of Medicine,Medical University of South Carolina College of Medicine,"September 12, 2026",May 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,131,12,557.204,SC,University of South Carolina School of Medicine Columbia,University of South Carolina School of Medicine Columbia,"September 12, 2026",September 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,132,12,542.084,SC,University of South Carolina School of Medicine Greenville,University of South Carolina School of Medicine Greenville,"January 08, 2027",September 2024,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,133,12,526.964,SD,"University of South Dakota, Sanford School of Medicine","University of South Dakota, Sanford School of Medicine","October 31, 2026",November 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,134,12,511.844,TN,East Tennessee State University James H. Quillen College of Medicine,East Tennessee State University James H. Quillen College of Medicine,"September 12, 2026",January 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,135,12,496.724,TN,Meharry Medical College,Meharry Medical College,"September 12, 2026",September 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,136,12,481.604,TN,"Thomas F. Frist, Jr. College of Medicine at Belmont University","Thomas F. Frist, Jr. College of Medicine at Belmont University","September 30, 2026",January 2024,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,137,12,466.484,TN,University of Tennessee Health Science Center College of Medicine,University of Tennessee Health Science Center College of Medicine,"September 30, 2026",October 2021,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,138,12,451.364,TN,Vanderbilt University School of Medicine,Vanderbilt University School of Medicine,"September 12, 2026",January 2023,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,139,12,436.244,TX,Anne Burnett Marion School of Medicine at TCU,Anne Burnett Marion School of Medicine at TCU,"September 12, 2026",January 2024,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,140,12,421.124,TX,Baylor College of Medicine,Baylor College of Medicine,"September 13, 2027",September 2024,
aamc_msar_mcat_dates,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/11_msar003-msar-latest-and-oldest-mcat-administration-dates-considered.pdf,141,12,406.004,TX,McGovern Medical School at the University of Texas Health Science Center at Houston,McGovern Medical School at the University of Texas Health Science Center at Houston,"September 15, 2026",September 2022,
