source_key,source_name,source_url,source_row_number,school_name_raw,school_name_clean,school_source_url,state,degree_type,average_gpa_raw,average_gpa,average_mcat_raw,average_mcat,minimum_mcat_raw,minimum_mcat,notes
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,127,Duke University School of Medicine,Duke University School of Medicine,https://medschool.duke.edu/education/student-services/office-admissions,North Carolina,,3.89,3.89,MCAT - 519,519,MCAT - 519,519,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,128,East Carolina University Brody School of Medicine,East Carolina University Brody School of Medicine,http://www.ecu.edu/bsomadmissions/,North Carolina,,3.71,3.71,MCAT - 509,509,MCAT - 509,509,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,129,University of North Carolina at Chapel Hill School of Medicine,University of North Carolina at Chapel Hill School of Medicine,http://www.med.unc.edu/admit,North Carolina,,3.78,3.78,MCAT - 515,515,MCAT - 515,515,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,130,Wake Forest School of Medicine,Wake Forest School of Medicine,http://www.wakehealth.edu/School/MD-Program/Admissions/Admissions.htm,North Carolina,,3.76,3.76,MCAT - 513,513,MCAT - 513,513,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,132,University of North Dakota School of Medicine and Health Sciences,University of North Dakota School of Medicine and Health Sciences,http://www.med.und.edu/student-affairs-admissions/application-process.cfm,North Dakota,,3.8,3.8,MCAT - 507,507,MCAT - 507,507,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,134,Case Western Reserve University School of Medicine,Case Western Reserve University School of Medicine,http://case.edu/medicine/admissions/,Ohio,,3.86,3.86,MCAT - 519,519,MCAT - 519,519,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,135,Northeast Ohio Medical University,Northeast Ohio Medical University,http://www.neomed.edu/admissions/apply/#com,Ohio,,3.76,3.76,MCAT Minimum - 500 MCAT Average - 507,507,MCAT Minimum - 500 MCAT Average - 507,500,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,136,The Ohio State University College of Medicine,The Ohio State University College of Medicine,https://medicine.osu.edu/education/md/admissions,Ohio,,3.92,3.92,MCAT - 517,517,MCAT - 517,517,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,137,The University of Toledo College of Medicine and Life Sciences,The University of Toledo College of Medicine and Life Sciences,https://www.utoledo.edu/med/md/,Ohio,,3.76,3.76,MCAT - 510,510,MCAT - 510,510,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,138,University of Cincinnati College of Medicine,University of Cincinnati College of Medicine,https://med.uc.edu/admissions/medical-student-admissions/home,Ohio,,3.84,3.84,MCAT - 517,517,MCAT - 517,517,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,139,Wright State University Boonshoft School of Medicine,Wright State University Boonshoft School of Medicine,http://medicine.wright.edu/admissions,Ohio,,3.73,3.73,MCAT Minimum - 495 MCAT Average - 508,508,MCAT Minimum - 495 MCAT Average - 508,495,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,141,University of Oklahoma College of Medicine,University of Oklahoma College of Medicine,https://www.oumedicine.com/college-of-medicine/information-about/admissions,Oklahoma,,3.85,3.85,MCAT - 511,511,MCAT - 511,511,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,143,Oregon Health & Science University School of Medicine,Oregon Health & Science University School of Medicine,http://www.ohsu.edu/xd/education/schools/school-of-medicine/education/future-students.cfm,Oregon,,3.77,3.77,MCAT - 512,512,MCAT - 512,512,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,145,Drexel University College of Medicine,Drexel University College of Medicine,http://drexel.edu/medicine/academics/md-program/md-program-admissions/,Pennsylvania,,3.75,3.75,MCAT - 512,512,MCAT - 512,512,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,146,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth School of Medicine,https://tcmc.edu/admissions/md-admissions/,Pennsylvania,,3.76,3.76,MCAT - 512,512,MCAT - 512,512,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,147,Pennsylvania State University College of Medicine,Pennsylvania State University College of Medicine,http://med.psu.edu/md/apply,Pennsylvania,,3.81,3.81,MCAT - 512,512,MCAT - 512,512,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,148,Perelman School of Medicine University of Pennsylvania,Perelman School of Medicine University of Pennsylvania,http://www.med.upenn.edu/admissions/,Pennsylvania,,3.94,3.94,MCAT - 522,522,MCAT - 522,522,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,149,Sidney Kimmel Medical College at Thomas Jefferson University,Sidney Kimmel Medical College at Thomas Jefferson University,http://www.jefferson.edu/university/skmc/admissions.html,Pennsylvania,,3.8,3.8,MCAT - 514,514,MCAT - 514,514,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,150,Temple University Lewis Katz School of Medicine,Temple University Lewis Katz School of Medicine,https://medicine.temple.edu/admissions,Pennsylvania,,3.77,3.77,MCAT - 513,513,MCAT - 513,513,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,151,University of Pittsburgh School of Medicine,University of Pittsburgh School of Medicine,http://medschool.pitt.edu/admissions/index.aspx,Pennsylvania,,3.86,3.86,MCAT - 518,518,MCAT - 518,518,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,153,Ponce School of Medicine and Health Sciences,Ponce School of Medicine and Health Sciences,http://www.psm.edu/education/md-program/,Puerto Rico,,3.64,3.64,MCAT Minimum - 494 MCAT Average - 499,499,MCAT Minimum - 494 MCAT Average - 499,494,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,154,San Juan Bautista School of Medicine,San Juan Bautista School of Medicine,http://www.sanjuanbautista.edu/school/md-program/admissions.html,Puerto Rico,,Minimum - 2.75 Average - 3.71,3.71,MCAT Minimum - 492 MCAT Average - 498,498,MCAT Minimum - 492 MCAT Average - 498,492,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,155,Universidad Central Del Caribe School of Medicine,Universidad Central Del Caribe School of Medicine,http://www.uccaribe.edu/admission/,Puerto Rico,,3.73,3.73,MCAT Minimum - 490 MCAT Average - 499,499,MCAT Minimum - 490 MCAT Average - 499,490,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,156,University of Puerto Rico School of Medicine,University of Puerto Rico School of Medicine,https://md.rcm.upr.edu/admissions/,Puerto Rico,,3.82,3.82,MCAT Minimum - 490 MCAT Average - 505,505,MCAT Minimum - 490 MCAT Average - 505,490,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,158,Brown University The Warren Alpert Medical School,Brown University The Warren Alpert Medical School,https://www.brown.edu/academics/medical/admission/,Rhode Island,,3.79,3.79,MCAT - 515,515,MCAT - 515,515,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,160,Medical University of South Carolina College of Medicine,Medical University of South Carolina College of Medicine,http://academicdepartments.musc.edu/com/education/admissions/,South Carolina,,3.83,3.83,MCAT Minimum - 493 MCAT Average - 517,517,MCAT Minimum - 493 MCAT Average - 517,493,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,161,University of South Carolina School of Medicine - Columbia,University of South Carolina School of Medicine - Columbia,http://admissions.med.sc.edu/,South Carolina,,3.83,3.83,MCAT - 510,510,MCAT - 510,510,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,162,University of South Carolina School of Medicine - Greenville,University of South Carolina School of Medicine - Greenville,http://sc.edu/study/colleges_schools/medicine_greenville/admissions/apply.php,South Carolina,,3.81,3.81,MCAT - 509,509,MCAT - 509,509,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,164,University of South Dakota Sanford School of Medicine,University of South Dakota Sanford School of Medicine,http://www.usd.edu/medicine/medical-student-affairs/eligibility,South Dakota,,Minimum - 3.1 Average - 3.87,3.87,MCAT Minimum - 496 MCAT Average - 509,509,MCAT Minimum - 496 MCAT Average - 509,496,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,166,East Tennessee State University Quillen College of Medicine,East Tennessee State University Quillen College of Medicine,http://www.etsu.edu/com/sa/admissions/,Tennessee,,3.81,3.81,MCAT - 508,508,MCAT - 508,508,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,167,Meharry Medical College School of Medicine,Meharry Medical College School of Medicine,http://www.mmc.edu/prospectivestudents/admissions/school-of-medicine/index.html,Tennessee,,3.52,3.52,MCAT Minimum - 495 MCAT Average - 503,503,MCAT Minimum - 495 MCAT Average - 503,495,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,168,University of Tennessee Health Science Center College of Medicine,University of Tennessee Health Science Center College of Medicine,https://www.uthsc.edu/Medicine/Admissions/index.php,Tennessee,,3.82,3.82,MCAT - 513,513,MCAT - 513,513,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,169,Vanderbilt University School of Medicine,Vanderbilt University School of Medicine,https://medschool.vanderbilt.edu/md-admissions/,Tennessee,,3.94,3.94,MCAT - 521,521,MCAT - 521,521,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,172,Baylor College of Medicine,Baylor College of Medicine,https://www.bcm.edu/education/schools/medical-school/admissions,Texas,,3.93,3.93,MCAT - 518,518,MCAT - 518,518,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,173,Texas A&M Health Science Center College of Medicine,Texas A&M Health Science Center College of Medicine,https://medicine.tamhsc.edu/admissions/index.html,Texas,,3.84,3.84,MCAT - 513,513,MCAT - 513,513,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,174,Texas Tech University Health Sciences Center Paul L. Foster School of Medicine,Texas Tech University Health Sciences Center Paul L. Foster School of Medicine,http://elpaso.ttuhsc.edu/som/admissions/,Texas,,3.89,3.89,MCAT - 512,512,MCAT - 512,512,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,175,Texas Tech University Health Sciences Center School of Medicine - Lubbock,Texas Tech University Health Sciences Center School of Medicine - Lubbock,http://www.ttuhsc.edu/som/admissions/,Texas,,3.71,3.71,MCAT - 510,510,MCAT - 510,510,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,176,University of Texas at Austin Dell Medical School,University of Texas at Austin Dell Medical School,https://dellmed.utexas.edu/prospective-students,Texas,,3.92,3.92,MCAT - 515,515,MCAT - 515,515,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,177,University of Texas Medical Branch School of Medicine,University of Texas Medical Branch School of Medicine,https://www.utmb.edu/enrollmentservices/resources/admissions,Texas,,3.88,3.88,MCAT - 511,511,MCAT - 511,511,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,178,University of Texas McGovern Medical School at Houston,University of Texas McGovern Medical School at Houston,https://med.uth.edu/admissions/,Texas,,3.88,3.88,MCAT - 513,513,MCAT - 513,513,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,179,University of Texas Rio Grande Valley School of Medicine,University of Texas Rio Grande Valley School of Medicine,http://www.utrgv.edu/school-of-medicine/admissions-and-aid/index.htm,Texas,,3.72,3.72,MCAT - 510,510,MCAT - 510,510,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,180,University of Texas School of Medicine at San Antonio,University of Texas School of Medicine at San Antonio,http://som.uthscsa.edu/admissions/,Texas,,3.88,3.88,MCAT - 517,517,MCAT - 517,517,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,181,University of Texas Southwestern Medical School,University of Texas Southwestern Medical School,http://www.utsouthwestern.edu/education/medical-school/admissions/,Texas,,3.9,3.9,MCAT - 518,518,MCAT - 518,518,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,183,University of Utah School of Medicine,University of Utah School of Medicine,https://medicine.utah.edu/students/programs/md/admissions/,Utah,,Minimum - 3.2 Average - 3.82,3.82,MCAT Minimum - 492 MCAT Average - 513,513,MCAT Minimum - 492 MCAT Average - 513,492,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,185,The University of Vermont Larner College of Medicine,The University of Vermont Larner College of Medicine,http://www.med.uvm.edu/admissions,Vermont,,3.7,3.7,MCAT - 512,512,MCAT - 512,512,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,187,Eastern Virginia Medical School,Eastern Virginia Medical School,http://www.evms.edu/education/medical_programs/doctor_of_medicine/,Virginia,,3.71,3.71,MCAT - 513,513,MCAT - 513,513,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,188,Virginia Commonwealth University School of Medicine,Virginia Commonwealth University School of Medicine,http://www.medschool.vcu.edu/admissions/md/,Virginia,,3.82,3.82,MCAT Minimum - 501 MCAT Average - 513,513,MCAT Minimum - 501 MCAT Average - 513,501,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,189,Virginia Tech Carilion School of Medicine and Research Institute,Virginia Tech Carilion School of Medicine and Research Institute,http://medicine.vtc.vt.edu/admissions/,Virginia,,Minimum - 3 Average - 3.7,3.7,MCAT - 512,512,MCAT - 512,512,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,190,University of Virginia School of Medicine,University of Virginia School of Medicine,https://med.virginia.edu/admissions/,Virginia,,3.93,3.93,MCAT - 520,520,MCAT - 520,520,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,192,University of Washington School of Medicine,University of Washington School of Medicine,http://www.uwmedicine.org/education/md-program/admissions,Washington,,3.74,3.74,MCAT - 512,512,MCAT - 512,512,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,194,Marshall University Joan C. Edwards School of Medicine,Marshall University Joan C. Edwards School of Medicine,http://jcesom.marshall.edu/admissions/,West Virginia,,3.7,3.7,MCAT Minimum - 498 MCAT Average - 502,502,MCAT Minimum - 498 MCAT Average - 502,498,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,195,West Virginia University School of Medicine,West Virginia University School of Medicine,http://medicine.hsc.wvu.edu/md-admissions/,West Virginia,,3.88,3.88,MCAT - 509,509,MCAT - 509,509,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,197,Medical College of Wisconsin,Medical College of Wisconsin,http://www.mcw.edu/Medical-School/Admissions.htm,Wisconsin,,3.73,3.73,MCAT Minimum - 503 MCAT Average - 511,511,MCAT Minimum - 503 MCAT Average - 511,503,
prospectivedoctor,ProspectiveDoctor,https://www.prospectivedoctor.com/gpa-and-mcat/,198,University of Wisconsin School of Medicine and Public Health,University of Wisconsin School of Medicine and Public Health,http://www.med.wisc.edu/education/md/admissions/main/102,Wisconsin,,Minimum - 3 Average - 3.8,3.8,MCAT Minimum - 503 MCAT Average - 513,513,MCAT Minimum - 503 MCAT Average - 513,503,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,2,University of Alabama School of Medicine*,University of Alabama School of Medicine,,AL,MD,3.87,3.87,509.4,509.4,494,494,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,3,University of South Alabama College of Medicine*,University of South Alabama College of Medicine,,AL,MD,3.85,3.85,508,508,For out-of-state applicants only: 70th percentile (~507.5),507.5,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,4,Alabama College of Osteopathic Medicine,Alabama College of Osteopathic Medicine,,AL,DO,3.60,3.6,503,503,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,5,Edward Via College of Osteopathic Medicine - Auburn Campus,Edward Via College of Osteopathic Medicine - Auburn Campus,,AL,DO,3.76,3.76,502,502,494,494,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,6,University of Arkansas for Medical Sciences College of Medicine*,University of Arkansas for Medical Sciences College of Medicine,,AR,MD,3.85,3.85,507,507,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,7,Arkansas College of Osteopathic Medicine,Arkansas College of Osteopathic Medicine,,AR,DO,3.5+,3.5,500+,500,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,8,University of Arizona College of Medicine - Tucson*,University of Arizona College of Medicine - Tucson,,AZ,MD,3.74,3.74,508,508,498,498,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,9,University of Arizona School of Medicine - Phoenix*,University of Arizona School of Medicine - Phoenix,,AZ,MD,3.82,3.82,514,514,495,495,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,10,Mayo Clinic Alix School of Medicine,Mayo Clinic Alix School of Medicine,,AZ,MD,3.95,3.95,521,521,508,508,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,11,A.T. Still University School of Osteopathic Medicine Arizona (SOMA),A.T. Still University School of Osteopathic Medicine Arizona (SOMA),,AZ,DO,3.53,3.53,502,502,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,12,Arizona College of Osteopathic Medicine of Midwestern University,Arizona College of Osteopathic Medicine of Midwestern University,,AZ,DO,3.58,3.58,504,504,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,13,California Northstate University College of Medicine,California Northstate University College of Medicine,,CA,MD,3.83,3.83,513.3,513.3,497,497,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,14,California University of Science and Medicine,California University of Science and Medicine,,CA,MD,3.61,3.61,511,511,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,15,Drew/UCLA Joint Medical Program Drew University of Medicine and Science Note: This joint Program has been discontinued. Drew now has its own MD program.,Drew/UCLA Joint Medical Program Drew University of Medicine and Science,,CA,MD,3.42,3.42,NR,,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,16,Loma Linda University School of Medicine,Loma Linda University School of Medicine,,CA,MD,3.85,3.85,509,509,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,17,University of California - Davis School of Medicine*,University of California - Davis School of Medicine,,CA,MD,3.72,3.72,509,509,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,18,Stanford University School of Medicine,Stanford University School of Medicine,,CA,MD,3.94,3.94,518,518,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,19,University of California - Irvine School of Medicine*,University of California - Irvine School of Medicine,,CA,MD,3.83,3.83,516,516,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,20,University of California - Los Angeles David Geffen School of Medicine*,University of California - Los Angeles David Geffen School of Medicine,,CA,MD,3.81,3.81,516,516,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,21,University of California - Riverside School of Medicine*,University of California - Riverside School of Medicine,,CA,MD,3.60,3.6,508,508,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,22,University of California - San Diego School of Medicine*,University of California - San Diego School of Medicine,,CA,MD,3.83,3.83,514.4,514.4,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,23,University of California - San Francisco School of Medicine*,University of California - San Francisco School of Medicine,,CA,MD,3.87,3.87,517,517,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,24,University of Southern California Keck School of Medicine,University of Southern California Keck School of Medicine,,CA,MD,3.85,3.85,517,517,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,25,Kaiser Permanente School of Medicine,Kaiser Permanente School of Medicine,,CA,MD,3.78,3.78,514,514,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,26,Touro University California College of Osteopathic Medicine,Touro University California College of Osteopathic Medicine,,CA,DO,3.58,3.58,506,506,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,27,Western University of Health Sciences College of Osteopathic Medicine of the Pacific,Western University of Health Sciences College of Osteopathic Medicine of the Pacific,,CA,DO,3.82,3.82,509,509,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,28,California Health Sciences University College of Osteopathic Medicine,California Health Sciences University College of Osteopathic Medicine,,CA,DO,3.45,3.45,504.1,504.1,498,498,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,29,University of Colorado School of Medicine*,University of Colorado School of Medicine,,CO,MD,3.7,3.7,517,517,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,30,Rocky Vista University College of Osteopathic Medicine,Rocky Vista University College of Osteopathic Medicine,,CO,DO,3.61,3.61,506,506,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,31,Quinnipiac University Frank H. Netter MD School of Medicine,Quinnipiac University Frank H. Netter MD School of Medicine,,CT,MD,3.70,3.7,511,511,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,32,University of Connecticut School of Medicine*,University of Connecticut School of Medicine,,CT,MD,3.76,3.76,513,513,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,33,Yale School of Medicine,Yale School of Medicine,,CT,MD,3.94,3.94,521,521,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,34,George Washington University School of Medicine and Health Sciences,George Washington University School of Medicine and Health Sciences,,DC,MD,3.88,3.88,515,515,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,35,Georgetown University School of Medicine,Georgetown University School of Medicine,,DC,MD,3.76,3.76,513,513,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,36,Howard University College of Medicine,Howard University College of Medicine,,DC,MD,3.61,3.61,507,507,494,494,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,37,Florida Atlantic University Charles E. Schmidt College of Medicine*,Florida Atlantic University Charles E. Schmidt College of Medicine,,FL,MD,3.83,3.83,513,513,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,38,Florida International University Herbert Wertheim College of Medicine*,Florida International University Herbert Wertheim College of Medicine,,FL,MD,3.82,3.82,510,510,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,39,Florida State University College of Medicine*,Florida State University College of Medicine,,FL,MD,3.68,3.68,507,507,498,498,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,40,University of Central Florida College of Medicine*,University of Central Florida College of Medicine,,FL,MD,3.89,3.89,514,514,500,500,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,41,University of Florida College of Medicine*,University of Florida College of Medicine,,FL,MD,3.86,3.86,515,515,500,500,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,42,University of Miami Miller School of Medicine,University of Miami Miller School of Medicine,,FL,MD,3.86,3.86,516,516,NR - (510 for 3-year accelerated path),510,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,43,University of South Florida Health Morsani College of Medicine*,University of South Florida Health Morsani College of Medicine,,FL,MD,3.96,3.96,520,520,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,44,Lake Erie College of Osteopathic Medicine Bradenton Campus,Lake Erie College of Osteopathic Medicine Bradenton Campus,,FL,DO,3.71,3.71,502,502,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,45,Nova Southeastern University Dr. Kiran C. Patel College of Allopathic Medicine,Nova Southeastern University Dr. Kiran C. Patel College of Allopathic Medicine,,FL,MD,3.75,3.75,512,512,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,46,Nova Southeastern University Dr. Kiran C. Patel College of Osteopathic Medicine,Nova Southeastern University Dr. Kiran C. Patel College of Osteopathic Medicine,,FL,DO,3.60,3.6,506,506,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,47,Emory University School of Medicine,Emory University School of Medicine,,GA,MD,3.70,3.7,514,514,NR,,
