source_key,source_name,source_url,pdf_file,source_row_number,stream_index,row_y,state,school_name_raw,school_name_clean,support_systems_for_gender_and_sexual_minority_students,notes
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,44,14,541.661,IL,Chicago Medical School at Rosalind Franklin University of Medicine & Science,Chicago Medical School at Rosalind Franklin University of Medicine & Science,Rosalind Franklin University supports and fosters an inclusive campus community. For more information visit the Diversity & Inclusion website: https://www.rosalindfranklin.edu/about/strategic-initiatives/diversity-inclusion/.,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,45,14,447.661,IL,Loyola University Chicago Stritch School of Medicine,Loyola University Chicago Stritch School of Medicine,"Our Jesuit tradition calls all faculty, students, and staff to intentionally honor the dignity of all persons and promote social justice. To that end, we aim to value the contribution of all individuals and create an environment that inspires a cadre of talented people to become leaders in science and medicine. By fostering a vibrant and dynamic culture of inclusion, the Stritch School of Medicine will continue to welcome opportunities to address challenges in health care and excel in academic medicine. At Stritch, we advocate for and support the interests of student affinity groups, not limited to but including students of color, those under-represented in medicine (UIM), LGBTQ students, veterans, first-generation and low-income students, as well as students with differing abilities.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,46,14,380.660,IL,Northwestern University The Feinberg School of Medicine,Northwestern University The Feinberg School of Medicine,"Northwestern University and the Feinberg School of Medicine are deeply committed to creating an inclusive campus setting for all students. Specific initiatives to educate and engage the Feinberg community include LGBTQ Safe Space training, the LGBTQ + Alliance, the OUT Network Chicago, and access to additional Northwestern and Chicago community support resources. The Feinberg community works to ensure a welcoming and supportive environment. For more information, please visit this page: https://www.feinberg.northwestern.edu/health-equity/resources-training/index.html",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,47,14,313.660,IL,Rush Medical College of Rush University Medical Center,Rush Medical College of Rush University Medical Center,"Rush University ’ s LGBTQ+ student affinity group, Rush Pride, offers a robust program of social, service, and advocacy activities. Faculty who identify as LGBTQ+ are well- represented throughout the institution and are involved in many aspects of undergraduate medical education. Rush University Medical Center has been a Healthcare Equality Index (HEI) Leader since 2009, and the Rush System for Health launched Affirm: The Rush Center for Gender, Sexuality & Reproductive Health in 2020. A fourth-year LGBTQ+ health elective is also offered.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,48,14,291.660,IL,Southern Illinois University School of Medicine,Southern Illinois University School of Medicine,"Office of Diversity, Equity and Inclusion, Dr. Wendi El-Amin, Associate Dean For the Office of Equity, Diversity and Inclusion: 217-545-7334 wel-amin@siumed.edu",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,49,14,233.660,IL,University of Chicago Division of the Biological Sciences The Pritzker School of Medicine,University of Chicago Division of the Biological Sciences The Pritzker School of Medicine,"OUTPatient, the LGBTQ+ people in medicine group and a chapter of the Medical Student Pride Alliance, provides a supportive, social forum for both LGBTQ students and allies. OUTPatient also offers education to the Pritzker community on LGBTQ related topics. In 2023, OUTPatient received an honorable mention for the Medical Student Pride Alliance's Chapter of the Year Award. The University of Chicago's Center for Identity + Inclusion also offers extensive resources for students.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,50,14,215.660,IL,University of Illinois College of Medicine,University of Illinois College of Medicine,UI COM fosters an inclusive environment all students.,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,51,14,197.659,IN,Indiana University School of Medicine,Indiana University School of Medicine,,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,52,14,121.659,KS,University of Kansas School of Medicine,University of Kansas School of Medicine,"As part of our Core Values, the University of Kansas Medical Center is committed to creating and maintaining a diverse and inclusive learning and working environment that nurtures the growth and development of our students, faculty, staff and patients. Through various resources, training and networking opportunities, KUMC seeks to create an atmosphere of inclusion and affirmation for LGBTQIA+ individuals. Find more information here: https://www.kumc.edu/school-of-medicine/office-of-student- engagement/student-programs/medical-school-students/student-diversity- organizations.html",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,53,14,90.659,KY,University of Kentucky College of Medicine,University of Kentucky College of Medicine,"Resources available at UKCOM include the Vice-Dean for Diversity, Equity, and Inclusion, access to mental health services, and the Center for Graduate and Professional Diversity Initiatives (CGPDI).",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,54,14,68.659,KY,University of Louisville School of Medicine,University of Louisville School of Medicine,All students have access to support services through our Office of Medical Student Affairs. https://medicine.louisville.edu/learner-experience/medical-student-affairs,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,55,16,653.661,LA,Louisiana State University School of Medicine in New Orleans,Louisiana State University School of Medicine in New Orleans,Safe Space Training for faculty and staff and trained individuals have markers identifying their offices as resources for student ’ s to connect. Additionally the Tiger Pride Student/Campus Association chapter services as an organized resource,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,56,16,635.661,LA,Louisiana State University School of Medicine in Shreveport,Louisiana State University School of Medicine in Shreveport,https://www.lsuhs.edu/our-schools/school-of-medicine/student-affairs,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,57,16,595.661,LA,Tulane University School of Medicine,Tulane University School of Medicine,Tulane University School of Medicine supports and fosters an inclusive campus community. For more information visit the Office of Multicultural Affairs at: https://medicine.tulane.edu/office-multicultural-affairs or Tulane's Medical Student Pride Alliance at: https://tmedweb.tulane.edu/clubs/mspa/,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,58,16,537.661,MA,Boston University Aram V. Chobanian & Edward Avedisian School of Medicine,Boston University Aram V. Chobanian & Edward Avedisian School of Medicine,"Chobanian and Avedisian School of Medicine has several opportunities for support for gender and sexual minority students. Several groups are available for students, for example, BU Medical Campus Pride, Sexual Health and Medicine, and CAMED Service PRIDE. The Boston Medical Center is also home to a robust multidisciplinary clinical center for transgender medicine and a transgender research group which can (like other centers and departments) provide mentorship and research opportunities.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,59,16,519.661,MA,Harvard Medical School,Harvard Medical School,,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,60,16,407.660,MA,Tufts University School of Medicine,Tufts University School of Medicine,"In addition to the Office for Student Affairs (OSA), Tufts has an Office for Multicultural Affairs (OMA) that supports all students, and specializes in directly supporting gender and sexual minority students. The OMA helps to assess and direct school resources tailored to the individual needs of students and also actively creates inclusive and supportive spaces for students to convene, share and advocate. An example of an advocacy space and support system for gender and sexual minority students is the Multicultural Fellows Council - a student advisory group to the OMA that meets monthly to share, assess and discuss the needs of students from all backgrounds and identities to improve inclusion and equity along the spectrum of the student experience. The Biomedical Queer Alliance (BQA) is a specific form of support for gender and sexual minority students at the peer to peer level. The BQA is a student led affinity group which is directly funded through the OSA and supported by the OMA.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,61,16,349.660,MA,University of Massachusetts T.H. Chan School of Medicine,University of Massachusetts T.H. Chan School of Medicine,"The UMass Chan Diversity and Inclusion Office provides support for students who identify as gender or sexual minorities. QMass is a student interest group committed to making UMass Chan a more LGBTQIA+-friendly place for students, patients, and community members. We strive to provide resources and community events to build connections, raise awareness, and promote the well-being and acceptance of LGBTQIA+ individuals both within and connected with UMass Chan.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,62,16,291.660,MD,Johns Hopkins University School of Medicine,Johns Hopkins University School of Medicine,"Johns Hopkins offers support to gender and sexual minorities through formal programs and organizations, including the American Medical Women's Association, the Women in Surgery Interest Group, the Women's Health Interest Group, and the Gertrude Stein Society. Our staff also supports and counsels the many diverse students who attend our medical school. If you have any questions or need additional guidance, please don't hesitate to email somdiversity@jhmi.edu.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,63,16,242.660,MD,Uniformed Services University of the Health Sciences F. Edward Hebert School of Medicine,Uniformed Services University of the Health Sciences F. Edward Hebert School of Medicine,"We offer confidential counseling, wellness resources, and mentorship opportunities designed to support the personal and professional growth of all students. Additionally, our institution provides person centered health education and leadership development programs that promote collaboration and excellence while ensuring that all students have access to the same opportunities for success.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,64,16,175.659,MD,University of Maryland School of Medicine,University of Maryland School of Medicine,"Gender and sexual minority students may participate in the student-led LGBTQ Health Interest group which organizes educational and social events for medical students. Additionally, both the UMB campus-wide Queer Student Alliance and the Stonewall Pride affinity group for faculty and staff organize campus events including Coming Out Day and Transgender Day of Remembrance. All campus security are required to undergo safe space training, which is also available to faculty and staff. Educational content for students includes safe space and LGBT health education.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,65,16,144.659,MI,Central Michigan University College of Medicine,Central Michigan University College of Medicine,Resources from both the CMU main campus and College of Medicine are available to all medical students https://www.cmich.edu/academics/colleges/college-of-medicine/education/md/osa,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,66,16,95.659,MI,Michigan State University College of Human Medicine,Michigan State University College of Human Medicine,"The College supports students who identify as a gender and/or sexual minority with student organizations and student wellness faculty, who assist students with navigating career and life challenges if needed. Faculty and staff are directed to and encouraged to engage programming that is pertinent to self-improvement, education, and cultural sensitivity as it pertains to gender and sexual minorities.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,67,18,617.662,MI,Oakland University William Beaumont School of Medicine,Oakland University William Beaumont School of Medicine,"OUWB facilitates and promotes its diverse and inclusive medical learning community through pipeline programs, student support and interest groups, educational programs, and community outreach events. OUWB also partners with Oakland University's Gender and Sexuality Center to promote an inclusive learning environment across the entire Oakland University campus, including OUWB ’ s Kaleidoscope Project which aims to promote inclusivity among all realms of medical education - from the classroom to patient care.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,68,18,599.662,MI,University of Michigan Medical School,University of Michigan Medical School,https://medschool.umich.edu/student-organizations/outmd,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,69,18,568.661,MI,Wayne State University School of Medicine,Wayne State University School of Medicine,"Wayne State University School of Medicine supports all students through its wide array of support services, which include counseling, mentoring, academic support, career advising, health and wellness initiatives, and more.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,70,18,537.661,MI,Western Michigan University Homer Stryker M.D. School of Medicine,Western Michigan University Homer Stryker M.D. School of Medicine,"WMed supports students from all backgrounds. All students have access to the many support systems available. There are also multiple clubs and organizations that provide support, advocacy, and forums.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,71,18,488.661,MN,Mayo Clinic Alix School of Medicine,Mayo Clinic Alix School of Medicine,"Examples of Student Organizations and Specialty Interest Groups, available to all students: - American Medical Women ’ s Association - LGBTQ+ in Medicine - Women in Surgery",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,72,18,448.661,MN,University of Minnesota Medical School,University of Minnesota Medical School,"Minnesota is committed to diversity, equity, and inclusion. The University of Minnesota campus offers the following resources http://diversity.umn.edu/. For additional information regarding active student groups/support please email medadmis@umn.edu.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,73,18,408.660,MO,Saint Louis University School of Medicine,Saint Louis University School of Medicine,"In keeping with our Jesuit mission, we ’ re constantly striving to foster an environment that welcomes all expressions. Learn more at https://www.slu.edu/cross-cultural- center-for-global-citizenship/lgbtqia-support/index.php and https://www.slu.edu/diversity/index.php",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,74,18,314.660,MO,University of Missouri-Columbia School of Medicine,University of Missouri-Columbia School of Medicine,"We value the uniqueness of every individual and strive to ensure each person ’ s success. Contributions from individuals with a range of backgrounds, experiences and perspectives promote intellectual pluralism and enable us to achieve the excellence that we seek in learning, research, and engagement. This commitment makes our university a better place to work, learn and innovate. The University of Missouri School of Medicine partners with the University of Missouri undergraduate campus to provide a safe and welcoming environment for all students. The campus Office of Student Affairs serves as a valuable resource, providing student support to the many campus communities. To learn more about the services they provide please visit the website. https://studentaffairs.missouri.edu/resource-guide-for-students/",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,75,18,211.660,MO,University of Missouri-Kansas City School of Medicine,University of Missouri-Kansas City School of Medicine,"The School of Medicine believes that a vibrant and diverse institutional climate is essential to the medical education and work environment, both promoting a culture of inclusion and the ability to effectively deliver healthcare in diverse communities. We want all faculty, staff, trainees, and students to feel safe, valued, and represented in the School of Medicine. As part of Diversity, Equity, and Inclusion (DEI) we value and address the importance of Diversity, Equity, and Inclusion in supporting the retention, persistence, and success of the historically marginalized (race and gender binary identities) and underrepresented populations (first generation college student, first generation medical student, sexual orientation, gender identity, religion, differently abled, military, ethnicity, non-traditional students, age, socio-economic status and other identity intersections) in the UMKC School of Medicine.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,76,18,153.659,MO,Washington University in St. Louis School of Medicine,Washington University in St. Louis School of Medicine,"Students identifying as a gender or sexual minority have access to LGBTQ Med, a student-run interest group dedicated to lesbian, gay, bisexual, transgender, and queer (LGBTQ+) identity and health. Additionally, students have access to OUTmed, an organization for LGBTQIA-identified faculty, residents, fellows and staff at WashUMedicine. OUTmed fosters networking and mentoring relationships for LGBTQIA students, faculty, residents and staff.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,77,18,135.659,MS,University of Mississippi School of Medicine,University of Mississippi School of Medicine,N/A,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,78,18,117.659,NC,Brody School of Medicine at East Carolina University,Brody School of Medicine at East Carolina University,,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,79,20,554.661,NC,Duke University School of Medicine,Duke University School of Medicine,"The Sexual and Gender Diversity Advisory Council (SAGDAC) is a multidisciplinary, cross-institution gathering of LGBTQ+ stakeholders who serve as a think tank and hub for LGBTQ+ initiatives at Duke. SAGDAC has representation from clinical specialties within the School of Medicine, across Duke Health entities, as well as other organizations such as the Office of Institutional Equity, DukeMed Pride, Nursing, the Duke Center for Sexual and Gender Diversity (CSGD) - University Campus, Duke Law School, and LGBTQ+ members of our community. Together, SAGDAC provides advanced consultation and leadership in developing innovative LGBTQ+ clinical services, research, and educational programs, while also facilitating community engagement, effective Sexual Orientation and Gender Identity (SO/GI) data collection, and connecting our community through the Duke Health OutList. https://medschool.duke.edu/about-us/equity-diversity- inclusion/get-involved/sexual-and-gender-diversity-advisory-council",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,80,20,478.661,NC,Methodist University Cape Fear Valley Health School of Medicine,Methodist University Cape Fear Valley Health School of Medicine,"MU CFVH is committed to fostering an inclusive, affirming environment for all students. Gender and sexual minority students have access to dedicated support systems, including confidential counseling, student affinity groups, and mentorship opportunities with faculty and community leaders. Our policies uphold equity and belonging, while our Student Services team actively works to connect students with resources, advocacy networks, and safe spaces. We are dedicated to ensuring that every student feels respected, supported, and empowered to thrive academically and personally.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,81,20,438.661,NC,University of North Carolina at Chapel Hill School of Medicine,University of North Carolina at Chapel Hill School of Medicine,"Our students have access to the following resources on main campus: UNC LGBTQ Center, UNC Women's Center, Medical Student Pride Alliance (MSPA). Student organizations within the School of Medicine: https://www.med.unc.edu/wms/student- organizations/list-of-student-organizations/",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,82,20,420.661,NC,Wake Forest University School of Medicine,Wake Forest University School of Medicine,,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,83,20,380.660,ND,University of North Dakota School of Medicine and Health Sciences,University of North Dakota School of Medicine and Health Sciences,"In an effort to support the LGBTQ+ community, UND offers LGBTQ+ training for faculty and staff. Making Campus Safe for LGBTQ+ Students training explores the challenges faced by LGBTQ+ students and provides ways that educators can help create a safe and respectful campus environment.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,84,20,304.660,NE,Creighton University School of Medicine,Creighton University School of Medicine,"We have several student organizations that focus on supporting gender and sexual minority students. Justice in Medicine, whose main functions is to educate ourselves and the rest of the medical school on important justice issues and establish connections. Health Together is Creighton's Allied Health Professions Queer-Straight Alliance. Medicine Gender and Sexuality Alliance aims to Bring attention to the issues that LGBTQIA people face as patients and/or healthcare providers. Med GSA wishes to establish a safe space for LGBTQIA individuals and to educate about LGBTQIA terminology and inclusivity.",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,85,20,282.660,NE,University of Nebraska College of Medicine,University of Nebraska College of Medicine,https://www.unmc.edu/student-success/student-health/counseling/student- support/lgbtq+/index.html,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,86,20,179.660,NH,Geisel School of Medicine at Dartmouth,Geisel School of Medicine at Dartmouth,"Geisel values social justice and diversity in all its forms. Support systems for gender and sexual minority students include: -PrideMD, Geisel's LGBTQQIA student group -Geisel Office of Diversity, Inclusion and Community Engagement -Geisel Office of Student Life -Geisel Student Wellness Program -Geisel Counseling Service -Dartmouth Office of Institutional Diversity and Equity -Dartmouth Office of Pluralism and Leadership -Dartmouth Title IX Office -Dartmouth Tucker Center for Spiritual and Ethical Life",
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,87,20,157.659,NJ,Cooper Medical School of Rowan University,Cooper Medical School of Rowan University,Support systems for gender and sexual minority students are available through the Office of Student Affairs.,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,88,20,135.659,NJ,Hackensack Meridian School of Medicine,Hackensack Meridian School of Medicine,Visit Diversity and Equity web-page https://www.hmsom.edu/en/admissions,
aamc_msar_gender_sexual_minority_support,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/04_msar016-msar-support-systems-for-gender-and-sexual-minority-students.pdf,89,22,545.661,NJ,Rutgers New Jersey Medical School,Rutgers New Jersey Medical School,"At NJMS, we are committed to supporting sexual and gender minority students, as well as those whose sexual orientation, gender identity, gender expression, or reproductive development diverge from traditional societal, cultural, or physiological norms. We offer a range of initiatives aimed at creating an affirming environment, and enhancing the overall school community. NJMS has developed and implemented a cultural competency training program to raise awareness of the unique challenges faced by LGBTQ individuals to foster a more inclusive campus environment, improve the institutional climate for student learning, and support students' personal and professional development. Furthermore, Student Health Services at the Newark Health Sciences Campus provides comprehensive medical care in an LGBTQ-friendly setting, including PrEP and gender-affirming services, to ensure that all students receive the care and support they need.",
